x,y,z,value
4.0,-0.6,-0.5,0.052085852052741556
4.015500356478567,-0.5865168539325842,-0.5,0.0521490045901472
4.03092623475747,-0.5730337078651685,-0.5,0.05221294683718234
4.046203155530217,-0.5595505617977528,-0.5,0.05227846847139332
4.061256639490308,-0.546067415730337,-0.5,0.05234635917032643
4.076012207331246,-0.5325842696629213,-0.5,0.05241740861152798
4.090395379746531,-0.5191011235955056,-0.5,0.05249240647254429
4.10433167742967,-0.5056179775280899,-0.5,0.05257214243092164
4.117746621074162,-0.49213483146067416,-0.5,0.052657406164206354
4.130565663162701,-0.4786516853932584,-0.5,0.052748986608174085
4.142712616266131,-0.4651685393258427,-0.5,0.05284667501435164
4.154134673116991,-0.45168539325842694,-0.5,0.05294729390590811
4.16478879616001,-0.4382022471910112,-0.5,0.053047116115356466
4.174631947839912,-0.42471910112359545,-0.5,0.053142414475209676
4.183621090601429,-0.4112359550561797,-0.5,0.053229461817980744
4.191713186889286,-0.39775280898876403,-0.5,0.05330453097618264
4.19886519914821,-0.3842696629213483,-0.5,0.05336389478232832
4.205034089822929,-0.37078651685393255,-0.5,0.05340382606893078
4.210176299107859,-0.35730337078651686,-0.5,0.05342060583354376
4.214242261834251,-0.3438202247191011,-0.5,0.05341262531056003
4.217220436960385,-0.3303370786516854,-0.5,0.05338317019652347
4.219112397959172,-0.31685393258426964,-0.5,0.05333621730534095
4.21991971830353,-0.3033707865168539,-0.5,0.05327574345091945
4.219643971466373,-0.28988764044943816,-0.5,0.05320572544716584
4.218286730920618,-0.2764044943820224,-0.5,0.053130140107987084
4.215849570139181,-0.26292134831460673,-0.5,0.05305296424729012
4.212334062594977,-0.249438202247191,-0.5,0.05297817467898186
4.207741349147263,-0.23595505617977525,-0.5,0.052909736944775965
4.202080231946454,-0.2224719101123595,-0.5,0.05285051217028738
4.195395751326632,-0.20898876404494376,-0.5,0.05280135811332361
4.18773937789558,-0.19550561797752808,-0.5,0.05276292198495725
4.179162582261088,-0.18202247191011234,-0.5,0.05273585099626099
4.16971683503094,-0.1685393258426966,-0.5,0.052720792358307414
4.159453606812925,-0.15505617977528086,-0.5,0.05271839328216922
4.148424368214829,-0.14157303370786511,-0.5,0.052729300978919015
4.136680589844439,-0.12808988764044943,-0.5,0.05275416265962947
4.124270996235297,-0.11460674157303369,-0.5,0.05279356976544514
4.111227601034186,-0.10112359550561795,-0.5,0.05284622870748995
4.097612800994783,-0.08764044943820226,-0.5,0.0529085609111496
4.083496263334387,-0.07415730337078652,-0.5,0.05297685156265752
4.068947655270296,-0.06067415730337078,-0.5,0.05304738584824721
4.054036644019811,-0.04719101123595504,-0.5,0.05311644895415212
4.038832896800227,-0.0337078651685393,-0.5,0.05318032606660571
4.023406080828847,-0.020224719101123556,-0.5,0.05323530237184143
4.00782586332297,-0.006741573033707815,-0.5,0.053277663056092786
3.9921741112367775,0.006741573033707926,-0.5,0.053304236424920964
3.976593717466289,0.020224719101123667,-0.5,0.05331653387436592
3.961166618623524,0.03370786516853941,-0.5,0.053316411749802284
3.94596255461222,0.04719101123595515,-0.5,0.05330540188770359
3.93105126533611,0.06067415730337078,-0.5,0.053285036124543314
3.9165024906989334,0.07415730337078652,-0.5,0.053256846296795037
3.902385970604427,0.08764044943820226,-0.5,0.05322236424093227
3.888771444956324,0.101123595505618,-0.5,0.05318312179342852
3.8757286536583635,0.11460674157303374,-0.5,0.05314065079075732
3.8633200460380843,0.12808988764044948,-0.5,0.05309644394784305
3.851577509956243,0.14157303370786523,-0.5,0.05305136223844078
3.840549569553791,0.15505617977528097,-0.5,0.053005756606454534
3.8302874967481295,0.1685393258426967,-0.5,0.05295996350628828
3.8208425634566625,0.18202247191011245,-0.5,0.05291431939234604
3.8122660415967906,0.19550561797752808,-0.5,0.05286916071903178
3.8046092030859175,0.20898876404494382,-0.5,0.05282482394074949
3.797923319841443,0.22247191011235956,-0.5,0.052781645511903175
3.792259663780774,0.2359550561797753,-0.5,0.05273996188689684
3.7876630663316995,0.24943820224719104,-0.5,0.05270012110487774
3.7841426001846536,0.2629213483146068,-0.5,0.05266265609519491
3.7817002257424406,0.2764044943820225,-0.5,0.05262823857353521
3.780338353432586,0.28988764044943827,-0.5,0.05259754320087399
3.7800593936826132,0.303370786516854,-0.5,0.05257124463818664
3.78086575692005,0.31685393258426975,-0.5,0.05255001754644857
3.7827598535724247,0.3303370786516855,-0.5,0.05253453658663518
3.7857440940672586,0.3438202247191011,-0.5,0.052525476419721835
3.7898208888320815,0.35730337078651686,-0.5,0.052523511706683956
3.7949758294783793,0.3707865168539326,-0.5,0.05252907641658292
3.8011525544526523,0.38426966292134834,-0.5,0.052541837327084694
3.8083081218611188,0.3977528089887641,-0.5,0.05256151322901527
3.816400343662874,0.4112359550561798,-0.5,0.0525878316421707
3.8253870318170144,0.42471910112359545,-0.5,0.052620520086347086
3.835225998282639,0.4382022471910113,-0.5,0.05265930608134052
3.845875055018845,0.45168539325842694,-0.5,0.0527039171469471
3.8572920139847273,0.4651685393258428,-0.5,0.05275408080296287
3.8694346871393828,0.4786516853932584,-0.5,0.05280952456918392
3.882250754319355,0.49213483146067427,-0.5,0.05286989445234991
3.8956637607809794,0.5056179775280899,-0.5,0.0529346345331881
3.909599026941987,0.5191011235955058,-0.5,0.05300319805563055
3.9239819442738924,0.5325842696629214,-0.5,0.0530750388137338
3.9387379042482156,0.5460674157303372,-0.5,0.053149610601554396
3.9537922983364693,0.5595505617977529,-0.5,0.05322636721314883
3.9690705180101755,0.5730337078651685,-0.5,0.053304762442573705
3.9844979547408457,0.5865168539325843,-0.5,0.05338425008388548
4.0,0.6,-0.5,0.053464283931140735
4.000776325215508,-0.6,-0.4859154929577465,0.05188728911927552
4.016127506319158,-0.5865168539325842,-0.4859154929577465,0.051949270884459775
4.031401875768915,-0.5730337078651685,-0.4859154929577465,0.052013192563879346
4.046513283504885,-0.5595505617977528,-0.4859154929577465,0.052078842112097914
4.061387250220569,-0.546067415730337,-0.4859154929577465,0.05214700920666174
4.075949296609468,-0.5325842696629213,-0.4859154929577465,0.05221848352511715
4.090124943365088,-0.5191011235955056,-0.4859154929577465,0.052294054745010456
4.103839711180928,-0.5056179775280899,-0.4859154929577465,0.05237451254388796
4.117019120750492,-0.49213483146067416,-0.4859154929577465,0.05246064659929596
4.129705279596132,-0.4786516853932584,-0.4859154929577465,0.052553802432856116
4.141796421952966,-0.4651685393258427,-0.4859154929577465,0.05265031372283339
4.153138231261155,-0.45168539325842694,-0.4859154929577465,0.052749527821993804
4.1637044450717555,-0.4382022471910112,-0.4859154929577465,0.0528472817162059
4.1734520258295,-0.42471910112359545,-0.4859154929577465,0.05293984823798271
4.182337935979111,-0.4112359550561797,-0.4859154929577465,0.05302350021983716
4.190319137965319,-0.39775280898876403,-0.4859154929577465,0.05309451049428225
4.19735259423285,-0.3842696629213483,-0.4859154929577465,0.05314915189383097
4.2033952672264325,-0.37078651685393255,-0.4859154929577465,0.053183697250996295
4.208519967539331,-0.35730337078651686,-0.4859154929577465,0.05319613287343439
4.212582562439178,-0.3438202247191011,-0.4859154929577465,0.053185276906971994
4.215544530790723,-0.3303370786516854,-0.4859154929577465,0.05315367993610931
4.217420552299975,-0.31685393258426964,-0.4859154929577465,0.05310526072748951
4.218212200439858,-0.3033707865168539,-0.4859154929577465,0.053043996095019565
4.217921048683282,-0.28988764044943816,-0.4859154929577465,0.052973862852606315
4.216548670503165,-0.2764044943820224,-0.4859154929577465,0.05289883781415676
4.214096639372423,-0.26292134831460673,-0.4859154929577465,0.05282289779357782
4.210566528763971,-0.249438202247191,-0.4859154929577465,0.0527500196047764
4.2059707463599265,-0.23595505617977525,-0.4859154929577465,0.05268287990280541
4.200434084662097,-0.2224719101123595,-0.4859154929577465,0.05262444034547823
4.193882048729922,-0.20898876404494376,-0.4859154929577465,0.05257618243869012
4.186366556611862,-0.19550561797752808,-0.4859154929577465,0.05253874854584743
4.177939078915706,-0.18202247191011234,-0.4859154929577465,0.05251278587802283
4.168651086249237,-0.1685393258426966,-0.4859154929577465,0.052498941646288884
4.158554049220244,-0.15505617977528086,-0.4859154929577465,0.05249786306171831
4.147699438436515,-0.14157303370786511,-0.4859154929577465,0.05251019733538371
4.136136913747109,-0.12808988764044943,-0.4859154929577465,0.05253661072756406
4.123946477647295,-0.11460674157303369,-0.4859154929577465,0.052576567441621584
4.11092711367734,-0.10112359550561795,-0.4859154929577465,0.052623533155879094
4.097347512643161,-0.08764044943820226,-0.4859154929577465,0.05267957664075202
4.0832773417620585,-0.07415730337078652,-0.4859154929577465,0.05274098308247378
4.068786268251332,-0.06067415730337078,-0.4859154929577465,0.05280403766727787
4.053943959328281,-0.04719101123595504,-0.4859154929577465,0.05286502558139775
4.038820082210204,-0.0337078651685393,-0.4859154929577465,0.05292023201106689
4.0234843041143975,-0.020224719101123556,-0.4859154929577465,0.05296594214251872
4.007986539461588,-0.006741573033707815,-0.4859154929577465,0.05299834071303547
3.992013796593756,0.006741573033707926,-0.4859154929577465,0.05301365461496662
3.9765161427371125,0.020224719101123667,-0.4859154929577465,0.05302023197254071
3.9611803568371093,0.03370786516853941,-0.4859154929577465,0.05301436279480295
3.946056426342734,0.04719101123595515,-0.4859154929577465,0.05299736032352381
