x,y,z,value
4.201618610692345,-0.37078651685393255,-0.47183098591549294,0.10663771291525878
4.206946882894468,-0.35730337078651686,-0.47183098591549294,0.1033355097162058
4.211121483057956,-0.3438202247191011,-0.47183098591549294,0.10000844404207075
4.214065625489802,-0.3303370786516854,-0.47183098591549294,0.09668120700073103
4.21592408836442,-0.31685393258426964,-0.47183098591549294,0.09334716008693403
4.2166984451547185,-0.3033707865168539,-0.47183098591549294,0.0900114652213726
4.21639026933362,-0.28988764044943816,-0.47183098591549294,0.0866792843247397
4.215001134374036,-0.2764044943820224,-0.47183098591549294,0.0833557793177282
4.212532613748884,-0.26292134831460673,-0.47183098591549294,0.08004611212103095
4.208671666245453,-0.249438202247191,-0.47183098591549294,0.07677921007378981
4.204273910867398,-0.23595505617977525,-0.47183098591549294,0.07351039109553772
4.198928769436055,-0.2224719101123595,-0.47183098591549294,0.07026439845851302
4.19250905941179,-0.20898876404494376,-0.47183098591549294,0.06702796144702414
4.185134329826985,-0.19550561797752808,-0.47183098591549294,0.06378455311910398
4.176856051289428,-0.18202247191011234,-0.47183098591549294,0.0605237108604937
4.167725694406899,-0.1685393258426966,-0.47183098591549294,0.05723497205693441
4.1577947297871924,-0.15505617977528086,-0.47183098591549294,0.05390787409416738
4.147114628038094,-0.14157303370786511,-0.47183098591549294,0.050531954357933735
4.135452349375309,-0.12808988764044943,-0.47183098591549294,0.047116591807865725
4.123881876223928,-0.11460674157303369,-0.47183098591549294,0.043636300937926566
4.110959349507904,-0.10112359550561795,-0.47183098591549294,0.040094760966337295
4.097426848938326,-0.08764044943820226,-0.47183098591549294,0.03662460902264412
4.083414946295894,-0.07415730337078652,-0.47183098591549294,0.033315632988152766
4.068993308797911,-0.06067415730337078,-0.47183098591549294,0.03025625965363866
4.054231603661669,-0.04719101123595504,-0.47183098591549294,0.027534915809877207
4.039199498104472,-0.0337078651685393,-0.47183098591549294,0.025240028247643802
4.0239666593436185,-0.020224719101123556,-0.47183098591549294,0.023460023757713867
4.0080358843164134,-0.006741573033707815,-0.47183098591549294,0.02230061527248301
3.991964664164393,0.006741573033707926,-0.47183098591549294,0.0214835553800245
3.976034270875365,0.020224719101123667,-0.47183098591549294,0.021030331317577394
3.9608016957086565,0.03370786516853941,-0.47183098591549294,0.02125169120895844
3.945769796521746,0.04719101123595515,-0.47183098591549294,0.02203351044646776
3.931008313218373,0.06067415730337078,-0.47183098591549294,0.02330731329696147
3.91658698570227,0.07415730337078652,-0.47183098591549294,0.025004624027295672
3.9025755538771763,0.08764044943820226,-0.47183098591549294,0.027056966904326487
3.889043757646827,0.101123595505618,-0.47183098591549294,0.029395866194910036
3.8761222405652545,0.11460674157303374,-0.47183098591549294,0.031955194881762454
3.864553606968426,0.12808988764044948,-0.47183098591549294,0.03464810976139354
3.852893044013031,0.14157303370786523,-0.47183098591549294,0.037355847032194876
3.8422150179293437,0.15505617977528097,-0.47183098591549294,0.04019126781413029
3.832286051327044,0.1685393258426967,-0.47183098591549294,0.04310185138026863
3.8231574161235353,0.18202247191011245,-0.47183098591549294,0.046074219047475065
3.8148803842362176,0.19550561797752808,-0.47183098591549294,0.04909499213261467
3.8075062275824947,0.20898876404494382,-0.47183098591549294,0.05215079195255263
3.80108621807977,0.22247191011235956,-0.47183098591549294,0.05522823982415405
3.795739635581622,0.2359550561797753,-0.47183098591549294,0.05832265488596901
3.7913426393596623,0.24943820224719104,-0.47183098591549294,0.061405335785376165
3.7875206497688763,0.2629213483146068,-0.47183098591549294,0.06447183239664518
3.7851034878228336,0.2764044943820225,-0.47183098591549294,0.06758634873935915
3.783766009092915,0.28988764044943827,-0.47183098591549294,0.07070051802553887
3.783510624006643,0.303370786516854,-0.47183098591549294,0.07381677923827193
3.7843397429915457,0.31685393258426975,-0.47183098591549294,0.07693757136064602
3.786255776475147,0.3303370786516855,-0.47183098591549294,0.08006533337574878
3.789261134884976,0.3438202247191011,-0.47183098591549294,0.08320250426666784
3.793503734130621,0.35730337078651686,-0.47183098591549294,0.08637777849728683
3.799026756201028,0.3707865168539326,-0.47183098591549294,0.08958938784382484
3.804880557139914,0.38426966292134834,-0.47183098591549294,0.09280496867307476
