x,y,z,value
4.0,-0.6,-0.5,0.0008586034967371686
4.015500356478567,-0.5865168539325842,-0.5,0.0008654473095504596
4.03092623475747,-0.5730337078651685,-0.5,0.0008737645081902481
4.046203155530217,-0.5595505617977528,-0.5,0.0008850289777228299
4.061256639490308,-0.546067415730337,-0.5,0.0009007146032145
4.076012207331246,-0.5325842696629213,-0.5,0.0009222952697315536
4.090395379746531,-0.5191011235955056,-0.5,0.0009512448623402854
4.10433167742967,-0.5056179775280899,-0.5,0.0009890372661069914
4.117746621074162,-0.49213483146067416,-0.5,0.0010371463660979665
4.130565663162701,-0.4786516853932584,-0.5,0.0010970487607591592
4.142712616266131,-0.4651685393258427,-0.5,0.0011697896153406765
4.154134673116991,-0.45168539325842694,-0.5,0.0012538503806330955
4.16478879616001,-0.4382022471910112,-0.5,0.0013469913948499265
4.174631947839912,-0.42471910112359545,-0.5,0.001446972996204681
4.183621090601429,-0.4112359550561797,-0.5,0.001551555522910871
4.191713186889286,-0.39775280898876403,-0.5,0.001658499313182006
4.19886519914821,-0.3842696629213483,-0.5,0.0017655647052315987
4.205034089822929,-0.37078651685393255,-0.5,0.0018705120372731591
4.210176299107859,-0.35730337078651686,-0.5,0.0019711070564100734
4.214242261834251,-0.3438202247191011,-0.5,0.0020661617484909866
4.217220436960385,-0.3303370786516854,-0.5,0.0021567730681918587
4.219112397959172,-0.31685393258426964,-0.5,0.002244339496514757
4.21991971830353,-0.3033707865168539,-0.5,0.0023302595144617517
4.219643971466373,-0.28988764044943816,-0.5,0.0024159316030349103
4.218286730920618,-0.2764044943820224,-0.5,0.002502754243236302
4.215849570139181,-0.26292134831460673,-0.5,0.0025921259160679964
4.212334062594977,-0.249438202247191,-0.5,0.002685445102532062
4.207741349147263,-0.23595505617977525,-0.5,0.00278410102325758
4.202080231946454,-0.2224719101123595,-0.5,0.002888560520028936
4.195395751326632,-0.20898876404494376,-0.5,0.002997610545954813
4.18773937789558,-0.19550561797752808,-0.5,0.003109860714189237
4.179162582261088,-0.18202247191011234,-0.5,0.00322392063788624
4.16971683503094,-0.1685393258426966,-0.5,0.003338399930199847
4.159453606812925,-0.15505617977528086,-0.5,0.0034519082042840897
4.148424368214829,-0.14157303370786511,-0.5,0.0035630550732929957
4.136680589844439,-0.12808988764044943,-0.5,0.0036704501503805925
4.124270996235297,-0.11460674157303369,-0.5,0.003772721004819667
4.111227601034186,-0.10112359550561795,-0.5,0.0038691002069322395
4.097612800994783,-0.08764044943820226,-0.5,0.00395955241793136
4.083496263334387,-0.07415730337078652,-0.5,0.0040440858113878885
4.068947655270296,-0.06067415730337078,-0.5,0.004122708560872684
4.054036644019811,-0.04719101123595504,-0.5,0.004195428839956606
